match_id,year,stage,stage_numeric,is_knockout,date,venue,team,opponent,is_home,team_confederation,opp_confederation,same_confederation,is_host,opp_is_host,neutral_venue,team_elo,opp_elo,elo_diff,elo_win_prob,form_5,opp_form_5,form_diff,goals_scored_form5,goals_conceded_form5,opp_goals_scored_form5,wc_appearances,opp_wc_appearances,wc_wins,opp_wc_wins,wc_finals,opp_wc_finals,wc_semis,opp_wc_semis,wc_avg_goals,h2h_winrate,h2h_matches,rest_days,opp_rest_days,rest_days_adv,tournament_match_num,tourn_matches_played,tourn_goals_for,tourn_goals_against,tourn_goal_diff,tourn_wins,tourn_winrate,tourn_goals_per_match,tourn_shots,tourn_xg,shots,shots_on_target,shot_accuracy,possession,fouls,yellow_cards,red_cards,offsides,corners,xg,opp_xg,xg_diff,sb_squad_size,sb_yellow_cards,sb_red_cards,goals_scored,goals_conceded,goal_diff,result,result_code,win_condition,goals_scored_et,half_time_goals,half_time_available,attendance,team_conf_code,opp_conf_code,squad_xg_per_match,squad_goals_per_match,squad_shots_per_match,squad_key_passes_per_match,squad_interceptions_per_match,squad_dribbles_per_match,squad_squad_pass_accuracy,squad_squad_players_used,opp_squad_xg_per_match,opp_squad_goals_per_match,opp_squad_shots_per_match,opp_squad_key_passes_per_match,opp_squad_interceptions_per_match,opp_squad_dribbles_per_match,opp_squad_squad_pass_accuracy,opp_squad_squad_players_used,squad_avg_age,opp_squad_avg_age,avg_club_prestige,max_club_prestige,opp_avg_club_prestige,opp_max_club_prestige,club_prestige_diff,age_diff,split,data_tier
806,2014,Group Stage,1,0,2014-06-23,Arena de Sao Paulo,Netherlands,Chile,1,UEFA,CONMEBOL,0,0,0,1,1982.62,1941.88,40.73999999999978,0.5584,0.7,0.6,0.1,1.8,0.8,2.0,9.0,8.0,0.0,0.0,3.0,0.0,4.0,1.0,7.89,0.5,0,5.0,5.0,0.0,34,2.0,8.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,0,2,Win,2,Full Time,,0.0,1.0,62996.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
806,2014,Group Stage,1,0,2014-06-23,Arena de Sao Paulo,Chile,Netherlands,0,CONMEBOL,UEFA,0,0,0,1,1941.88,1982.62,-40.73999999999978,0.4416,0.6,0.7,-0.1,2.0,0.8,1.8,8.0,9.0,0.0,0.0,0.0,3.0,1.0,4.0,4.25,0.5,0,5.0,5.0,0.0,34,2.0,5.0,1.0,4.0,2.0,1.0,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,2,-2,Loss,0,Full Time,,0.0,1.0,62996.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
807,2014,Group Stage,1,0,2014-06-23,Estadio Nacional,Cameroon,Brazil,1,CAF,CONMEBOL,0,0,1,1,1682.98,1930.75,-247.77,0.1937,0.5,1.0,-0.5,1.2,1.0,3.0,6.0,19.0,0.0,5.0,0.0,6.0,0.0,9.0,2.83,0.0,1,5.0,6.0,-1.0,35,2.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,4,-3,Loss,0,Full Time,,1.0,1.0,69112.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
807,2014,Group Stage,1,0,2014-06-23,Estadio Nacional,Brazil,Cameroon,0,CONMEBOL,CAF,0,1,0,1,1930.75,1682.98,247.77,0.8063,1.0,0.5,0.5,3.0,0.4,1.2,19.0,6.0,5.0,0.0,6.0,0.0,9.0,0.0,11.05,1.0,1,6.0,5.0,1.0,35,2.0,3.0,1.0,2.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,4,1,3,Win,2,Full Time,,2.0,1.0,69112.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
808,2014,Group Stage,1,0,2014-06-23,Arena Pernambuco,Croatia,Mexico,1,UEFA,CONCACAF,0,0,0,1,1774.12,1839.08,-64.96000000000004,0.4076,0.7,0.6,0.1,1.6,1.2,1.6,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1,5.0,6.0,-1.0,36,2.0,5.0,3.0,2.0,1.0,0.5,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,0.0,1.0,41212.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
808,2014,Group Stage,1,0,2014-06-23,Arena Pernambuco,Mexico,Croatia,0,CONCACAF,UEFA,0,0,0,1,1839.08,1774.12,64.96000000000004,0.5924,0.6,0.7,-0.1,1.6,0.6,1.6,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.71,1.0,1,6.0,5.0,1.0,36,2.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,0.0,1.0,41212.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
809,2014,Group Stage,1,0,2014-06-24,Estadio das Dunas,Italy,Uruguay,1,UEFA,CONMEBOL,0,0,0,1,1847.22,1864.54,-17.319999999999936,0.4751,0.5,0.6,-0.1,1.0,1.0,1.0,17.0,11.0,4.0,2.0,6.0,1.0,8.0,4.0,7.41,0.5,2,4.0,5.0,-1.0,37,2.0,2.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,39706.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
809,2014,Group Stage,1,0,2014-06-24,Estadio das Dunas,Uruguay,Italy,0,CONMEBOL,UEFA,0,0,0,1,1864.54,1847.22,17.319999999999936,0.5249,0.6,0.5,0.1,1.0,0.8,1.0,11.0,17.0,2.0,4.0,1.0,6.0,4.0,8.0,6.91,0.5,2,5.0,4.0,1.0,37,2.0,3.0,4.0,-1.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,39706.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
810,2014,Group Stage,1,0,2014-06-24,Estadio Mineirao,Costa Rica,England,1,CONCACAF,UEFA,0,0,0,1,1824.1,1828.52,-4.420000000000073,0.4936,0.3,0.6,-0.3,1.0,2.0,1.4,3.0,13.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.5,0,4.0,5.0,-1.0,38,2.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,57823.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
810,2014,Group Stage,1,0,2014-06-24,Estadio Mineirao,England,Costa Rica,0,UEFA,CONCACAF,0,0,0,1,1828.52,1824.1,4.420000000000073,0.5064,0.6,0.3,0.3,1.4,0.8,1.0,13.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,5.92,0.5,0,5.0,4.0,1.0,38,2.0,2.0,4.0,-2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,57823.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
811,2014,Group Stage,1,0,2014-06-24,Arena Pantanal,Japan,Colombia,1,AFC,CONMEBOL,0,0,0,1,1786.38,1924.14,-137.76,0.3115,0.8,0.7,0.1,2.6,1.6,1.8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0,5.0,5.0,0.0,39,2.0,1.0,2.0,-1.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,4,-3,Loss,0,Full Time,,1.0,1.0,40340.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
811,2014,Group Stage,1,0,2014-06-24,Arena Pantanal,Colombia,Japan,0,CONMEBOL,AFC,0,0,0,1,1924.14,1786.38,137.76,0.6885,0.7,0.8,-0.1,1.8,0.6,2.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0,5.0,5.0,0.0,39,2.0,5.0,1.0,4.0,2.0,1.0,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,4,1,3,Win,2,Full Time,,1.0,1.0,40340.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
812,2014,Group Stage,1,0,2014-06-24,Estadio Castelao,Greece,Cï¿½te d'Ivoire,1,UEFA,CAF,0,0,0,1,1738.05,1500.0,238.04999999999995,0.7974,0.4,0.5,-0.1,0.4,1.2,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,5.0,5.0,0.0,40,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,59095.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
812,2014,Group Stage,1,0,2014-06-24,Estadio Castelao,Cï¿½te d'Ivoire,Greece,0,CAF,UEFA,0,0,0,1,1500.0,1738.05,-238.04999999999995,0.2026,0.5,0.4,0.1,1.5,1.5,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,0,5.0,5.0,0.0,40,2.0,3.0,3.0,0.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,0.0,1.0,59095.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
813,2014,Group Stage,1,0,2014-06-25,Estadio Beira-Rio,Nigeria,Argentina,1,CAF,CONMEBOL,0,0,0,1,1785.92,1959.94,-174.01999999999998,0.2686,0.5,0.9,-0.4,1.0,1.0,1.8,4.0,15.0,0.0,2.0,0.0,4.0,0.0,4.0,4.25,0.0,3,4.0,4.0,0.0,41,2.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,2,3,-1,Loss,0,Full Time,,1.0,1.0,43285.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
813,2014,Group Stage,1,0,2014-06-25,Estadio Beira-Rio,Argentina,Nigeria,0,CONMEBOL,CAF,0,0,0,1,1959.94,1785.92,174.01999999999998,0.7314,0.9,0.5,0.4,1.8,0.2,1.0,15.0,4.0,2.0,0.0,4.0,0.0,4.0,0.0,8.2,1.0,3,4.0,4.0,0.0,41,2.0,3.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,3,2,1,Win,2,Full Time,,2.0,1.0,43285.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
814,2014,Group Stage,1,0,2014-06-25,Arena Fonte Nova,Bosnia and Herzegovina,IR Iran,1,UEFA,AFC,0,0,0,1,1645.35,1500.0,145.3499999999999,0.6978,0.4,0.5,-0.1,0.8,1.4,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,4.0,4.0,0.0,42,2.0,1.0,3.0,-2.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,3,1,2,Win,2,Full Time,,1.0,1.0,48011.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
814,2014,Group Stage,1,0,2014-06-25,Arena Fonte Nova,IR Iran,Bosnia and Herzegovina,0,AFC,UEFA,0,0,0,1,1500.0,1645.35,-145.3499999999999,0.3022,0.5,0.4,0.1,1.5,1.5,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,4.0,4.0,0.0,42,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,3,-2,Loss,0,Full Time,,0.0,1.0,48011.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
815,2014,Group Stage,1,0,2014-06-25,Arena Amazonia,Honduras,Switzerland,1,CONCACAF,UEFA,0,0,0,1,1689.77,1823.66,-133.8900000000001,0.3163,0.2,0.7,-0.5,0.8,2.8,1.6,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.0,5.0,0.0,43,2.0,1.0,5.0,-4.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,3,-3,Loss,0,Full Time,,0.0,1.0,40322.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
815,2014,Group Stage,1,0,2014-06-25,Arena Amazonia,Switzerland,Honduras,0,UEFA,CONCACAF,0,0,0,1,1823.66,1689.77,133.8900000000001,0.6837,0.7,0.2,0.5,1.6,1.0,0.8,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,1.0,1,5.0,5.0,0.0,43,2.0,4.0,6.0,-2.0,1.0,0.5,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,3,0,3,Win,2,Full Time,,2.0,1.0,40322.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
816,2014,Group Stage,1,0,2014-06-25,Estadio do Maracana,Ecuador,France,1,CONMEBOL,UEFA,0,0,0,1,1795.1,1905.66,-110.56000000000016,0.3461,0.4,0.9,-0.5,1.8,2.2,3.6,2.0,13.0,0.0,1.0,0.0,2.0,0.0,5.0,3.5,0.5,0,5.0,5.0,0.0,44,2.0,3.0,3.0,0.0,1.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,73749.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
816,2014,Group Stage,1,0,2014-06-25,Estadio do Maracana,France,Ecuador,0,UEFA,CONMEBOL,0,0,0,1,1905.66,1795.1,110.56000000000016,0.6539,0.9,0.4,0.5,3.6,0.2,1.8,13.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,7.38,0.5,0,5.0,5.0,0.0,44,2.0,8.0,2.0,6.0,2.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,0,0,Draw,1,Full Time,,0.0,1.0,73749.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
817,2014,Group Stage,1,0,2014-06-26,Arena Pernambuco,USA,Germany,1,CONCACAF,UEFA,0,0,0,1,1500.0,1946.73,-446.73,0.071,0.5,0.8,-0.3,1.5,1.5,2.6,9.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,3.56,0.5,0,4.0,5.0,-1.0,45,2.0,4.0,3.0,1.0,1.0,0.5,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,41876.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
817,2014,Group Stage,1,0,2014-06-26,Arena Pernambuco,Germany,USA,0,UEFA,CONCACAF,0,0,0,1,1946.73,1500.0,446.73,0.929,0.8,0.5,0.3,2.6,0.6,1.5,7.0,9.0,0.0,0.0,1.0,0.0,4.0,1.0,10.71,0.5,0,5.0,4.0,1.0,45,2.0,6.0,2.0,4.0,1.0,0.5,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,41876.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
818,2014,Group Stage,1,0,2014-06-26,Estadio Nacional,Portugal,Ghana,1,UEFA,CAF,0,0,0,1,1891.37,1743.95,147.41999999999985,0.7003,0.7,0.4,0.3,2.2,1.2,1.2,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.8,0.5,0,4.0,5.0,-1.0,46,2.0,2.0,6.0,-4.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,1,1,Win,2,Full Time,,1.0,1.0,67540.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
818,2014,Group Stage,1,0,2014-06-26,Estadio Nacional,Ghana,Portugal,0,CAF,UEFA,0,0,0,1,1743.95,1891.37,-147.41999999999985,0.2997,0.4,0.7,-0.3,1.2,0.8,2.2,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.5,0,5.0,4.0,1.0,46,2.0,3.0,4.0,-1.0,0.0,0.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,2,-1,Loss,0,Full Time,,0.0,1.0,67540.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
819,2014,Group Stage,1,0,2014-06-26,Arena de Sao Paulo,Korea Republic,Belgium,1,AFC,UEFA,0,0,0,1,1500.0,1861.09,-361.0899999999999,0.1112,0.5,0.9,-0.4,1.5,1.5,2.4,8.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,0.5,0,4.0,4.0,0.0,47,2.0,3.0,5.0,-2.0,0.0,0.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,0,1,-1,Loss,0,Full Time,,0.0,1.0,61397.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
819,2014,Group Stage,1,0,2014-06-26,Arena de Sao Paulo,Belgium,Korea Republic,0,UEFA,AFC,0,0,0,1,1861.09,1500.0,361.0899999999999,0.8888,0.9,0.5,0.4,2.4,0.8,1.5,11.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.18,0.5,0,4.0,4.0,0.0,47,2.0,3.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,0,1,Win,2,Full Time,,0.0,1.0,61397.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
820,2014,Group Stage,1,0,2014-06-26,Arena da Baixada,Algeria,Russia,1,CAF,UEFA,0,0,0,1,1729.19,1761.32,-32.12999999999988,0.4539,0.8,0.8,0.0,1.8,0.8,1.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0,4.0,4.0,0.0,48,2.0,5.0,4.0,1.0,1.0,0.5,2.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,0.0,1.0,39311.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
820,2014,Group Stage,1,0,2014-06-26,Arena da Baixada,Russia,Algeria,0,UEFA,CAF,0,0,0,1,1761.32,1729.19,32.12999999999988,0.5461,0.8,0.8,0.0,1.4,0.4,1.8,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,0,4.0,4.0,0.0,48,2.0,1.0,2.0,-1.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Draw,1,Full Time,,1.0,1.0,39311.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
821,2014,Round of 16,2,1,2014-06-28,Estadio Mineirao,Brazil,Chile,1,CONMEBOL,CONMEBOL,1,1,0,0,2026.15,1915.38,110.76999999999998,0.6542,0.9,0.6,0.3,2.6,0.2,2.0,19.0,8.0,5.0,0.0,6.0,0.0,9.0,1.0,11.05,1.0,3,5.0,5.0,0.0,49,3.0,7.0,2.0,5.0,2.0,0.667,2.333,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Win,2,Penalties,,0.0,1.0,57714.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
821,2014,Round of 16,2,1,2014-06-28,Estadio Mineirao,Chile,Brazil,0,CONMEBOL,CONMEBOL,1,0,1,0,1915.38,2026.15,-110.76999999999998,0.3458,0.6,0.9,-0.3,2.0,0.8,2.6,8.0,19.0,0.0,5.0,0.0,6.0,1.0,9.0,4.25,0.0,3,5.0,5.0,0.0,49,3.0,5.0,3.0,2.0,2.0,0.667,1.667,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Loss,0,Penalties,,0.0,1.0,57714.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
822,2014,Round of 16,2,1,2014-06-28,Estadio do Maracana,Colombia,Uruguay,1,CONMEBOL,CONMEBOL,1,0,0,1,1942.83,1893.05,49.77999999999997,0.5712,0.8,0.7,0.1,2.2,0.8,1.4,4.0,11.0,0.0,2.0,0.0,1.0,0.0,4.0,3.5,0.0,1,4.0,4.0,0.0,50,3.0,9.0,2.0,7.0,3.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,2,0,2,Win,2,Full Time,,1.0,1.0,73804.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
822,2014,Round of 16,2,1,2014-06-28,Estadio do Maracana,Uruguay,Colombia,0,CONMEBOL,CONMEBOL,1,0,0,1,1893.05,1942.83,-49.77999999999997,0.4288,0.7,0.8,-0.1,1.4,1.0,2.2,11.0,4.0,2.0,0.0,1.0,0.0,4.0,0.0,6.91,1.0,1,4.0,4.0,0.0,50,3.0,4.0,4.0,0.0,2.0,0.667,1.333,0.0,0.0,,,,,,,,,,,,,0.0,,,0,2,-2,Loss,0,Full Time,,0.0,1.0,73804.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
823,2014,Round of 16,2,1,2014-06-28,Estadio Mineirao,Brazil,Chile,1,CONMEBOL,CONMEBOL,1,1,0,0,2026.15,1915.38,110.76999999999998,0.6542,0.9,0.6,0.3,2.6,0.2,2.0,19.0,8.0,5.0,0.0,6.0,0.0,9.0,1.0,11.05,1.0,3,0.0,0.0,0.0,51,4.0,8.0,3.0,5.0,3.0,0.75,2.0,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Win,2,Penalties,,0.0,1.0,57714.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
823,2014,Round of 16,2,1,2014-06-28,Estadio Mineirao,Chile,Brazil,0,CONMEBOL,CONMEBOL,1,0,1,0,1915.38,2026.15,-110.76999999999998,0.3458,0.6,0.9,-0.3,2.0,0.8,2.6,8.0,19.0,0.0,5.0,0.0,6.0,1.0,9.0,4.25,0.0,3,0.0,0.0,0.0,51,4.0,6.0,4.0,2.0,2.0,0.5,1.5,0.0,0.0,,,,,,,,,,,,,0.0,,,1,1,0,Loss,0,Penalties,,0.0,1.0,57714.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,6.435,9.5,6.435,9.5,0.0,0.0,train,tier3
